State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Year,Year Code,Deaths,Population,Crude Rate
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2003,2003,36,312692,11.5
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2004,2004,40,313909,12.7
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2005,2005,64,315009,20.3
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2006,2006,66,317352,20.8
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2007,2007,68,318317,21.4
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2008,2008,48,319628,15
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2009,2009,61,321018,19
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2010,2010,76,321305,23.7
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2011,2011,64,325896,19.6
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2012,2012,66,328002,20.1
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2013,2013,80,328760,24.3
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2014,2014,87,332983,26.1
Tennessee,47,25-34 years,25-34,Female,F,White,2106-3,2015,2015,101,337814,29.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,1999,1999,38,335729,11.3
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2000,2000,42,334365,12.6
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2001,2001,62,327281,18.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2002,2002,59,323766,18.2
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2003,2003,95,321242,29.6
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2004,2004,98,321839,30.5
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2005,2005,111,321559,34.5
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2006,2006,128,321090,39.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2007,2007,115,323587,35.5
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2008,2008,94,322248,29.2
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2009,2009,110,324239,33.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2010,2010,136,324273,41.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2011,2011,124,327582,37.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2012,2012,138,329531,41.9
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2013,2013,109,328362,33.2
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2014,2014,151,331330,45.6
Tennessee,47,25-34 years,25-34,Male,M,White,2106-3,2015,2015,154,335931,45.8
Tennessee,47,35-44 years,35-44,Female,F,Black or African American,2054-5,2006,2006,12,79543,Unreliable
Tennessee,47,35-44 years,35-44,Female,F,Black or African American,2054-5,2013,2013,10,77653,Unreliable
Tennessee,47,35-44 years,35-44,Female,F,Black or African American,2054-5,2014,2014,10,78405,Unreliable
Tennessee,47,35-44 years,35-44,Female,F,Black or African American,2054-5,2015,2015,12,78940,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,1999,1999,12,67421,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2000,2000,12,67876,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2001,2001,11,68326,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2003,2003,10,67084,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2004,2004,14,67059,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2005,2005,11,67432,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2006,2006,23,68022,33.8
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2007,2007,18,68355,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2009,2009,10,67557,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2010,2010,11,67244,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2011,2011,15,66548,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2012,2012,14,66958,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2013,2013,14,67485,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2014,2014,10,68178,Unreliable
Tennessee,47,35-44 years,35-44,Male,M,Black or African American,2054-5,2015,2015,21,68553,30.6
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,1999,1999,42,371282,11.3
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2000,2000,53,372032,14.2
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2001,2001,57,368979,15.4
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2002,2002,85,364231,23.3
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2003,2003,101,359922,28.1
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2004,2004,100,356517,28
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2005,2005,115,355354,32.4
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2006,2006,113,356844,31.7
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2007,2007,101,355343,28.4
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2008,2008,105,352267,29.8
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2009,2009,91,345970,26.3
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2010,2010,100,342091,29.2
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2011,2011,122,337190,36.2
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2012,2012,128,335388,38.2
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2013,2013,119,334808,35.5
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2014,2014,123,333774,36.9
Tennessee,47,35-44 years,35-44,Female,F,White,2106-3,2015,2015,141,331679,42.5
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,1999,1999,72,367612,19.6
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2000,2000,84,368275,22.8
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2001,2001,94,366333,25.7
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2002,2002,80,362063,22.1
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2003,2003,123,357923,34.4
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2004,2004,130,356281,36.5
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2005,2005,144,356220,40.4
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2006,2006,136,357910,38
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2007,2007,152,358129,42.4
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2008,2008,140,354570,39.5
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2009,2009,146,348815,41.9
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2010,2010,142,344392,41.2
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2011,2011,156,339456,46
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2012,2012,148,337547,43.8
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2013,2013,161,336303,47.9
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2014,2014,170,333511,51
Tennessee,47,35-44 years,35-44,Male,M,White,2106-3,2015,2015,194,331076,58.6
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2005,2005,15,74278,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2007,2007,15,78000,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2009,2009,15,80729,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2011,2011,13,81106,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2012,2012,11,80211,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2013,2013,13,79398,Unreliable
Tennessee,47,45-54 years,45-54,Female,F,Black or African American,2054-5,2015,2015,13,78296,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2000,2000,12,51386,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2001,2001,14,55143,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2002,2002,12,57448,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2003,2003,13,59586,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2004,2004,21,61415,34.2
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2005,2005,24,62881,38.2
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2006,2006,25,64612,38.7
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2007,2007,39,66043,59.1
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2008,2008,22,67212,32.7
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2009,2009,26,68137,38.2
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2010,2010,18,69059,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2011,2011,23,69119,33.3
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2012,2012,16,68674,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2013,2013,19,67778,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2014,2014,19,67080,Unreliable
Tennessee,47,45-54 years,45-54,Male,M,Black or African American,2054-5,2015,2015,25,67064,37.3
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,1999,1999,37,329656,11.2
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2000,2000,37,336331,11
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2001,2001,36,348531,10.3
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2002,2002,49,350055,14
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2003,2003,75,354249,21.2
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2004,2004,108,357357,30.2
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2005,2005,97,363618,26.7
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2006,2006,127,371245,34.2
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2007,2007,121,376372,32.1
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2008,2008,115,382201,30.1
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2009,2009,141,384909,36.6
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2010,2010,151,385869,39.1
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2011,2011,145,382502,37.9
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2012,2012,167,377319,44.3
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2013,2013,174,373086,46.6
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2014,2014,168,370094,45.4
Tennessee,47,45-54 years,45-54,Female,F,White,2106-3,2015,2015,182,368681,49.4
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,1999,1999,49,321822,15.2
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2000,2000,38,328771,11.6
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2001,2001,44,340133,12.9
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2002,2002,64,340328,18.8
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2003,2003,77,343172,22.4
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2004,2004,107,346850,30.8
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2005,2005,119,352334,33.8
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2006,2006,129,358682,36
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2007,2007,130,363654,35.7
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2008,2008,135,369351,36.6
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2009,2009,137,372232,36.8
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2010,2010,176,373303,47.1
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2011,2011,168,370910,45.3
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2012,2012,152,366554,41.5
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2013,2013,155,363012,42.7
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2014,2014,205,361019,56.8
Tennessee,47,45-54 years,45-54,Male,M,White,2106-3,2015,2015,220,360036,61.1
Tennessee,47,55-64 years,55-64,Female,F,Black or African American,2054-5,2015,2015,12,72381,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2005,2005,14,35715,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2006,2006,10,38558,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2007,2007,17,40918,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2008,2008,15,43443,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2009,2009,18,46452,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2010,2010,20,48810,41
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2011,2011,18,52302,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2012,2012,21,54280,38.7
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2013,2013,19,55934,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2014,2014,14,57470,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,Black or African American,2054-5,2015,2015,21,58805,35.7
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,1999,1999,15,238023,Unreliable
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2000,2000,15,241633,Unreliable
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2001,2001,19,247809,Unreliable
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2002,2002,12,263082,Unreliable
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2003,2003,26,274505,9.5
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2004,2004,32,285698,11.2
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2005,2005,42,296295,14.2
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2006,2006,40,307660,13
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2007,2007,46,317796,14.5
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2008,2008,60,326518,18.4
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2009,2009,57,335674,17
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2010,2010,54,343650,15.7
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2011,2011,59,356078,16.6
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2012,2012,76,356489,21.3
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2013,2013,114,359531,31.7
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2014,2014,100,362901,27.6
Tennessee,47,55-64 years,55-64,Female,F,White,2106-3,2015,2015,122,367732,33.2
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2002,2002,12,249566,Unreliable
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2003,2003,20,261210,7.7
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2004,2004,28,271393,10.3
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2005,2005,27,281861,9.6
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2006,2006,37,293094,12.6
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2007,2007,43,301631,14.3
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2008,2008,60,308289,19.5
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2009,2009,52,315911,16.5
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2010,2010,71,322566,22
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2011,2011,62,332840,18.6
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2012,2012,80,332356,24.1
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2013,2013,98,334273,29.3
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2014,2014,92,336993,27.3
Tennessee,47,55-64 years,55-64,Male,M,White,2106-3,2015,2015,110,341364,32.2
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2002,2002,13,187451,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2003,2003,12,189165,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2005,2005,11,195860,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2006,2006,13,202265,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2007,2007,15,207968,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2008,2008,13,216631,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2010,2010,13,227963,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2011,2011,13,234491,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2012,2012,21,249019,8.4
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2013,2013,19,259747,Unreliable
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2014,2014,27,270390,10
Tennessee,47,65-74 years,65-74,Female,F,White,2106-3,2015,2015,26,279059,9.3
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2006,2006,11,175380,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2008,2008,14,191243,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2009,2009,10,198830,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2010,2010,11,203945,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2011,2011,12,210522,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2012,2012,22,224819,9.8
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2013,2013,29,235199,12.3
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2014,2014,16,244157,Unreliable
Tennessee,47,65-74 years,65-74,Male,M,White,2106-3,2015,2015,26,251881,10.3
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2004,2004,13,136669,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2005,2005,11,137543,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2008,2008,11,139360,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2012,2012,18,142556,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2013,2013,11,144359,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2014,2014,11,146605,Unreliable
Tennessee,47,75-84 years,75-84,Female,F,White,2106-3,2015,2015,16,149109,Unreliable
Tennessee,47,75-84 years,75-84,Male,M,White,2106-3,2010,2010,11,98883,Unreliable
Tennessee,47,75-84 years,75-84,Male,M,White,2106-3,2012,2012,12,103945,Unreliable
Tennessee,47,75-84 years,75-84,Male,M,White,2106-3,2013,2013,15,107108,Unreliable
Tennessee,47,75-84 years,75-84,Male,M,White,2106-3,2014,2014,11,110565,Unreliable
Tennessee,47,75-84 years,75-84,Male,M,White,2106-3,2015,2015,14,113679,Unreliable
Texas,48,15-24 years,15-24,Female,F,Black or African American,2054-5,2010,2010,11,257998,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2002,2002,12,222651,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2003,2003,16,226674,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2004,2004,14,232102,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2005,2005,10,237938,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2006,2006,15,250621,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2007,2007,12,252764,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2010,2010,11,261282,Unreliable
Texas,48,15-24 years,15-24,Male,M,Black or African American,2054-5,2011,2011,13,268012,Unreliable
Texas,48,15-24 years,15-24,Female,F,White,2106-3,1999,1999,26,1247772,2.1
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2000,2000,31,1267987,2.4
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2001,2001,22,1303397,1.7
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2002,2002,49,1327383,3.7
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2003,2003,51,1349776,3.8
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2004,2004,45,1365949,3.3
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2005,2005,50,1376543,3.6
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2006,2006,46,1388805,3.3
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2007,2007,65,1401476,4.6
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2008,2008,38,1417081,2.7
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2009,2009,53,1435070,3.7
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2010,2010,69,1444029,4.8
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2011,2011,67,1464797,4.6
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2012,2012,68,1476557,4.6
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2013,2013,63,1488888,4.2
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2014,2014,54,1508149,3.6
Texas,48,15-24 years,15-24,Female,F,White,2106-3,2015,2015,62,1523427,4.1
Texas,48,15-24 years,15-24,Male,M,White,2106-3,1999,1999,88,1346437,6.5
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2000,2000,95,1370236,6.9
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2001,2001,94,1409204,6.7
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2002,2002,134,1437752,9.3
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2003,2003,129,1454704,8.9
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2004,2004,153,1470692,10.4
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2005,2005,163,1483158,11
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2006,2006,221,1496136,14.8
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2007,2007,186,1506127,12.3
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2008,2008,189,1516003,12.5
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2009,2009,184,1528763,12
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2010,2010,182,1535671,11.9
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2011,2011,236,1558591,15.1
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2012,2012,185,1576923,11.7
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2013,2013,165,1591097,10.4
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2014,2014,159,1603434,9.9
Texas,48,15-24 years,15-24,Male,M,White,2106-3,2015,2015,175,1620033,10.8
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,1999,1999,10,202958,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2000,2000,12,201935,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2002,2002,11,204640,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2003,2003,11,206137,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2004,2004,11,209844,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2006,2006,15,225928,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2007,2007,15,229578,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2009,2009,13,239049,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2010,2010,16,242906,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2011,2011,17,249748,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2012,2012,13,256361,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2013,2013,13,263136,Unreliable
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2014,2014,20,272884,7.3
Texas,48,25-34 years,25-34,Female,F,Black or African American,2054-5,2015,2015,16,281464,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,1999,1999,16,188905,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2000,2000,14,188537,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2001,2001,18,187338,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2002,2002,19,188015,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2003,2003,19,187094,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2004,2004,22,190056,11.6
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2005,2005,25,193818,12.9
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2006,2006,32,202276,15.8
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2007,2007,32,206572,15.5
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2008,2008,17,212478,Unreliable
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2009,2009,26,218963,11.9
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2010,2010,28,224737,12.5
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2011,2011,29,231697,12.5
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2012,2012,20,240570,8.3
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2013,2013,32,248793,12.9
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2014,2014,38,259380,14.7
Texas,48,25-34 years,25-34,Male,M,Black or African American,2054-5,2015,2015,25,269066,9.3
Texas,48,25-34 years,25-34,Female,F,White,2106-3,1999,1999,66,1271117,5.2
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2000,2000,69,1274205,5.4
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2001,2001,69,1282080,5.4
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2002,2002,88,1293737,6.8
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2003,2003,92,1300433,7.1
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2004,2004,93,1308534,7.1
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2005,2005,97,1319727,7.4
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2006,2006,114,1338081,8.5
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2007,2007,132,1362795,9.7
Texas,48,25-34 years,25-34,Female,F,White,2106-3,2008,2008,130,1386763,9.4
